71.3143, 337.466, -9.15309, -5.19902, -5.12288, -8.35824, -14.5372, 2.1073, -0.196234, 7.09242, 2.77118, 0.689736, -0.337603, -0.0505553, -0.00191616, -0.337603, -0.0505553, -0.00191616
73.5488, 381.492, -9.95351, -8.07796, -6.56276, -9.00388, -14.022, 3.73638, -0.0974162, 6.35809, 0.358343, 0.260225, -1.49735, -0.466805, -0.048278, -1.49735, -0.466805, -0.048278
67.572, 423.628, -10.0535, -11.2181, -7.9126, -9.64981, -10.597, 5.56579, 0.00439101, 4.5106, -2.29082, -0.244854, -2.48596, -0.833677, -0.0897735, -2.48596, -0.833677, -0.0897735
54.2095, 455.463, -10.3703, -14.1919, -8.99951, -10.2534, -5.78127, 7.1096, 0.090567, 2.57431, -3.31692, -0.481835, -2.51741, -0.864496, -0.0942333, -2.51741, -0.864496, -0.0942333
44.1266, 477.534, -11.0514, -16.6124, -9.67993, -10.6793, -1.94299, 8.03385, 0.157747, 1.28267, -3.21184, -0.507946, -2.086, -0.725767, -0.0796292, -2.086, -0.725767, -0.0796292
44.767, 492.985, -11.2985, -18.1293, -9.89772, -10.8136, -0.332222, 8.28549, 0.203846, 0.782184, -3.39432, -0.555096, -2.04906, -0.717779, -0.0790169, -2.04906, -0.717779, -0.0790169
50.6334, 505.179, -10.3186, -18.0901, -9.49565, -10.5417, -0.327412, 8.16407, 0.234824, 0.95777, -3.52489, -0.571473, -2.17018, -0.758784, -0.0834542, -2.17018, -0.758784, -0.0834542
52.9709, 517.01, -7.57661, -16.5136, -8.45972, -9.80635, -0.311265, 8.18384, 0.268907, 1.65314, -2.8749, -0.441026, -1.98306, -0.686323, -0.0751047, -1.98306, -0.686323, -0.0751047
49.1131, 531.494, -2.75147, -14.0143, -7.03367, -8.76246, 0.813007, 8.61767, 0.322986, 2.62392, -1.8762, -0.243345, -1.67218, -0.567589, -0.0615038, -1.67218, -0.567589, -0.0615038
39.6265, 554.115, 3.83512, -10.7122, -5.39747, -7.59133, 3.26696, 9.59243, 0.406185, 3.17632, -1.52254, -0.166649, -1.61898, -0.543553, -0.0585669, -1.61898, -0.543553, -0.0585669
24.8619, 583.074, 10.6657, -6.92989, -3.64523, -6.28036, 6.76278, 11.2329, 0.519739, 2.80107, -2.00086, -0.258571, -1.79129, -0.607834, -0.0658547, -1.79129, -0.607834, -0.0658547
13.3618, 609.164, 16.0363, -3.45009, -1.94772, -4.87543, 9.98699, 13.1095, 0.644718, 2.29802, -2.22104, -0.310701, -1.78716, -0.611005, -0.0664524, -1.78716, -0.611005, -0.0664524
17.5768, 632.369, 19.6199, -0.685437, -0.510123, -3.57886, 11.9147, 15.0295, 0.778711, 2.35435, -1.8027, -0.23757, -1.57473, -0.535239, -0.058039, -1.57473, -0.535239, -0.058039
35.9373, 655.332, 21.6225, 1.2695, 0.519161, -2.56602, 13.0387, 17.0794, 0.921291, 2.30845, -1.62653, -0.20888, -1.46735, -0.497661, -0.053904, -1.46735, -0.497661, -0.053904
61.1619, 675.773, 22.1063, 1.99075, 0.99761, -1.9733, 13.6412, 18.7107, 1.03102, 2.1867, -1.70851, -0.227162, -1.4754, -0.501876, -0.0544432, -1.4754, -0.501876, -0.0544432
89.1546, 694.999, 21.8093, 1.00028, 0.884096, -1.78478, 14.0274, 19.6683, 1.09195, 2.73176, -1.50379, -0.177055, -1.49315, -0.503333, -0.0543471, -1.49315, -0.503333, -0.0543471
111.667, 713.778, 20.8365, -1.47161, 0.316567, -1.88658, 14.83, 20.0533, 1.11037, 3.49835, -1.25917, -0.113445, -1.54611, -0.515128, -0.0552814, -1.54611, -0.515128, -0.0552814
123.922, 729.03, 18.5609, -4.81526, -0.545769, -2.25135, 15.6293, 19.7558, 1.07582, 3.8188, -1.41477, -0.131542, -1.70251, -0.567811, -0.0609676, -1.70251, -0.567811, -0.0609676
129.345, 737.467, 14.5051, -8.4633, -1.48407, -2.67508, 15.2046, 18.7056, 0.978958, 3.54166, -2.22241, -0.279017, -2.0592, -0.697165, -0.0754452, -2.0592, -0.697165, -0.0754452
135.817, 736.394, 8.15163, -11.7584, -2.1945, -2.81433, 12.2104, 16.6603, 0.817414, 2.80296, -3.51574, -0.523435, -2.56023, -0.882093, -0.0963107, -2.56023, -0.882093, -0.0963107
150.927, 727.032, 0.486332, -14.2728, -2.58857, -2.70985, 6.42024, 13.7089, 0.615659, 2.3944, -4.6219, -0.725801, -3.04552, -1.05823, -0.116032, -3.04552, -1.05823, -0.116032
165.131, 711.659, -6.56263, -15.9062, -2.77878, -2.59702, 0.143294, 10.7534, 0.419083, 2.39281, -5.19089, -0.823962, -3.34558, -1.16481, -0.127843, -3.34558, -1.16481, -0.127843
163.431, 669.356, -9.15945, -13.1907, 3.50059, 9.01681, -4.62528, 8.2162, 0.26883, 2.26248, -5.01394, -0.799233, -3.20299, -1.11606, -0.122542, -3.20299, -1.11606, -0.122542
153.086, 615.134, -10.8297, -9.60291, 12.5924, 27.1258, -9.24046, 5.5126, 0.106659, 3.00684, -3.53198, -0.525567, -2.57448, -0.886938, -0.0968359, -2.57448, -0.886938, -0.0968359
140.257, 550.203, -12.4171, -5.7922, 24.8757, 53.7916, -14.7282, 2.99466, 0.04849, 4.98313, -0.915115, -0.0198821, -1.65542, -0.542743, -0.057746, -1.65542, -0.542743, -0.057746
117.089, 481.651, -18.3815, -3.4644, 37.294, 84.146, -21.3185, 0.805577, 0.0923449, 6.42838, 1.81892, 0.490727, -0.544622, -0.135461, -0.0119307, -0.544622, -0.135461, -0.0119307
84.2947, 416.901, -29.5333, -3.94923, 46.386, 111.347, -27.9472, -0.683438, 0.241763, 6.69972, 4.20755, 0.907197, 0.677698, 0.30011, 0.036418, 0.677698, 0.30011, 0.036418
53.5547, 333.306, -40.9052, -4.89661, 55.2299, 141.848, -33.6238, -1.71577, 0.396555, 6.38283, 6.27121, 1.25041, 1.8748, 0.721091, 0.0828501, 1.8748, 0.721091, 0.0828501
32.2105, 237.109, -49.3545, -6.34058, 61.5082, 170.571, -36.2668, -1.97207, 0.628269, 5.84671, 8.00959, 1.53099, 2.95575, 1.09868, 0.12436, 2.95575, 1.09868, 0.12436
18.1181, 133.699, -52.5832, -7.47273, 65.2281, 197.312, -34.9878, -1.70473, 0.838096, 5.37823, 9.43199, 1.7592, 3.85187, 1.41133, 0.15871, 3.85187, 1.41133, 0.15871
-2.37758, 54.5106, -50.4555, -9.16099, 63.2135, 212.742, -27.8474, -0.586138, 0.995276, 4.28572, 9.93495, 1.81122, 4.41241, 1.59903, 0.178907, 4.41241, 1.59903, 0.178907
-32.7268, 11.2885, -42.5722, -10.5163, 56.9406, 218.905, -15.4109, 1.29834, 1.05271, 2.37328, 9.07799, 1.60526, 4.45447, 1.59493, 0.17744, 4.45447, 1.59493, 0.17744
-69.3369, -4.75009, -27.9152, -11.0962, 48.5987, 222.111, 0.968064, 4.27683, 1.09727, 0.741838, 7.25764, 1.24218, 3.91128, 1.38593, 0.153424, 3.91128, 1.38593, 0.153424
-116.056, -2.2779, -10.8669, -11.6638, 38.4033, 223.905, 18.6956, 7.9983, 1.05518, -1.1877, 4.26123, 0.669066, 2.80869, 0.975918, 0.107005, 2.80869, 0.975918, 0.107005
-175.289, 17.619, 4.33237, -13.1429, 25.8098, 221.008, 36.5346, 12.8264, 1.12772, -4.43482, 0.00341404, -0.159144, 1.35943, 0.430493, 0.0449272, 1.35943, 0.430493, 0.0449272
-234.25, 34.3863, 14.0835, -16.1254, 11.5823, 215.393, 50.5732, 17.4151, 1.25328, -7.81115, -4.14148, -0.971577, 0.00120639, -0.0838123, -0.0137666, 0.00120639, -0.0838123, -0.0137666
-279.942, 25.8282, 16.6438, -20.798, -3.84746, 209.712, 57.7952, 20.0136, 1.27127, -9.7062, -6.68762, -1.4651, -0.88023, -0.414655, -0.0513775, -0.88023, -0.414655, -0.0513775
-305.19, 15.7011, 14.4054, -25.9013, -19.8446, 196.884, 58.8021, 20.7111, 1.32411, -9.39701, -6.98696, -1.5073, -1.11833, -0.496127, -0.0602422, -1.11833, -0.496127, -0.0602422
-304.966, -2.45321, 8.37037, -31.9909, -35.974, 182.477, 55.2407, 19.9781, 1.37815, -7.06694, -5.33012, -1.15433, -0.815221, -0.366474, -0.0447041, -0.815221, -0.366474, -0.0447041
-283.808, -22.414, -0.883631, -39.4256, -52.4288, 167.178, 49.5079, 18.5399, 1.43078, -4.10013, -2.95125, -0.659213, -0.28081, -0.148907, -0.0191166, -0.28081, -0.148907, -0.0191166
-252.166, -35.1584, -14.2945, -47.7421, -69.1537, 150.964, 41.8662, 16.3417, 1.38567, -1.8974, -1.08893, -0.274885, 0.165425, 0.0302394, 0.0018355, 0.165425, 0.0302394, 0.0018355
-217.37, -31.8955, -30.5208, -56.6586, -85.7934, 133.905, 33.3903, 13.9619, 1.30701, -0.602808, -0.161438, -0.0759013, 0.323265, 0.0990702, 0.0101425, 0.323265, 0.0990702, 0.0101425
-182.033, -11.1967, -47.538, -65.7912, -101.659, 116.077, 25.3296, 12.1476, 1.29876, -0.0281172, -0.0832739, -0.0423894, 0.194266, 0.0598157, 0.00614098, 0.194266, 0.0598157, 0.00614098
-147.612, 13.809, -65.5167, -74.5741, -116.556, 98.2699, 16.8489, 10.4171, 1.20901, -0.0704596, -0.466044, -0.106492, -0.0240066, -0.0170754, -0.00234684, -0.0240066, -0.0170754, -0.00234684
-114.159, 37.5876, -81.429, -81.4491, -128.644, 79.6535, 8.37139, 8.73625, 1.121, 0.0424356, -0.59134, -0.122586, -0.13701, -0.0554018, -0.00649819, -0.13701, -0.0554018, -0.00649819
-79.2916, 50.3964, -94.4051, -86.3491, -138.172, 61.2336, -0.376972, 6.79071, 1.00769, 1.03683, -0.00900093, 0.00900291, -0.0944637, -0.0300921, -0.0031511, -0.0944637, -0.0300921, -0.0031511
-45.8187, 51.8244, -102.747, -88.8469, -144.812, 43.3066, -8.29699, 5.04599, 0.978162, 2.99465, 1.33951, 0.300945, 0.112644, 0.0628969, 0.00818729, 0.112644, 0.0628969, 0.00818729
-17.6701, 39.9873, -107.213, -89.6535, -149.336, 26.4276, -14.9814, 3.44909, 0.918525, 5.50027, 3.21967, 0.699927, 0.469898, 0.214234, 0.0262589, 0.469898, 0.214234, 0.0262589
1.31981, 20.7546, -108.349, -88.8105, -151.127, 10.7475, -19.83, 2.03163, 0.788025, 7.56342, 4.84268, 1.04127, 0.804366, 0.353128, 0.0427204, 0.804366, 0.353128, 0.0427204
9.84908, -4.3653, -107.107, -87.6755, -151.956, -3.32222, -21.7839, 1.09403, 0.66499, 8.62094, 5.5898, 1.20295, 0.919645, 0.404816, 0.0490199, 0.919645, 0.404816, 0.0490199
11.2069, -18.0432, -101.757, -85.6544, -150.289, -15.7105, -20.3981, 0.97568, 0.611267, 9.28421, 5.70702, 1.24576, 0.7895, 0.365993, 0.0451107, 0.7895, 0.365993, 0.0451107
7.70471, -20.7572, -94.3244, -83.8935, -148.089, -26.4951, -16.6722, 1.19601, 0.453474, 9.87071, 5.54224, 1.23806, 0.526437, 0.279352, 0.0358698, 0.526437, 0.279352, 0.0358698
-2.36161, -12.8881, -84.7969, -81.9442, -144.928, -35.7569, -10.0606, 2.59882, 0.511692, 9.92538, 5.19381, 1.18164, 0.311366, 0.204173, 0.0276022, 0.311366, 0.204173, 0.0276022
-10.3575, -2.65192, -77.1372, -80.6181, -142.27, -44.0096, -4.02063, 3.69287, 0.363813, 9.57095, 4.72915, 1.09188, 0.147921, 0.142976, 0.0206529, 0.147921, 0.142976, 0.0206529
-14.163, 7.64189, -70.1412, -79.5051, -139.684, -51.3951, 1.64872, 5.07999, 0.352834, 9.10854, 4.13039, 0.976418, -0.064458, 0.0635601, 0.0116398, -0.064458, 0.0635601, 0.0116398
-16.8833, 15.9466, -65.8986, -78.305, -136.689, -57.8485, 4.83735, 5.69871, 0.235131, 8.67899, 3.79304, 0.907184, -0.148574, 0.0300692, 0.00773596, -0.148574, 0.0300692, 0.00773596
-20.5567, 20.589, -62.9245, -77.4447, -133.614, -63.5261, 7.30349, 6.40901, 0.290187, 8.44097, 3.9575, 0.928982, -0.00596991, 0.0785638, 0.0129959, -0.00596991, 0.0785638, 0.0129959
-19.5537, 16.7276, -63.217, -78.4273, -133.035, -69.903, 8.4577, 6.50267, 0.193721, 7.96174, 3.91555, 0.908033, 0.088458, 0.107609, 0.0159759, 0.088458, 0.107609, 0.0159759
